Código;Nome do Cargo;Senioridade;Região;Segmento;Data;Horas;Dados Estatísticos - Empresas;Dados Estatísticos - Salários;Menor Salário;1o Quartil;Média;Mediana;3o Quartil;Maior Salário
1172;Chefe de Reportagem;Pleno;SC;Prestac?a?o de Servic?os;2024;200;5;5;5936,16;5936,16;6417,89;6106,06;6233,25;7877,80
1174;Comentarista;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;4;8;3886,10;4361,98;4458,12;4403,06;4642,73;4928,03
1141;Comunicador;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;43;230;1920,01;2523,85;3648,73;3527,11;4474,65;6468,20
1141;Comunicador;Júnior;SC;Prestac?a?o de Servic?os;2024;200;9;28;2350,86;2868,06;3455,63;3440,34;4212,70;4460,44
1141;Comunicador;Pleno;SC;Prestac?a?o de Servic?os;2024;200;17;46;2793,49;3247,11;3966,35;3907,03;4374,68;6468,20
1141;Comunicador;Sênior;SC;Prestac?a?o de Servic?os;2024;200;4;8;4239,23;4969,24;6354,45;5769,32;7866,43;9169,96
1141;Comunicador;Especialista;SC;Prestac?a?o de Servic?os;2024;200;3;7;2200,72;3338,39;3581,37;3520,02;3520,02;5632,03
285;Consultor Comercial;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;4;1525,59;1627,18;1682,30;1716,17;1771,29;1771,29
1175;Controlador de Programação;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;12;3197,35;3976,62;4056,26;4159,97;4214,42;4347,00
39;Coordenador Administrativo;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;4;11;3888,98;5009,69;5872,94;5459,02;6596,43;8446,24
41;Coordenador Comercial;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;4;8;3484,82;5223,78;6313,96;6202,35;7166,61;9077,76
56;Coordenador de Marketing;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;7;9;3296,64;3855,38;4511,68;4679,86;4837,47;6240,03
56;Coordenador de Marketing;Pleno;SC;Prestac?a?o de Servic?os;2024;200;4;4;3855,38;4347,86;4471,76;4597,09;4720,98;4837,47
395;Coordenador de Marketing Digital;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;3;2933,35;3891,65;4514,44;4849,95;5304,99;5760,03
295;Coordenador de Operações;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;3;3752,66;5546,61;7300,28;7340,56;9074,10;10807,63
1180;Coordenador Telejornalismo;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;7;5270,17;6510,23;8574,52;7740,01;10180,35;13630,30
142;Designer Gráfico;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;6;14;2088,88;2543,88;3229,64;3038,28;3377,98;5292,25
142;Designer Gráfico;Pleno;SC;Prestac?a?o de Servic?os;2024;200;3;3;3456,02;3978,74;5465,55;4501,46;6470,32;8439,17
99;Diretor Administrativo;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;6;7;1810,57;3393,91;5035,03;4320,02;5948,19;10430,46
100;Diretor Comercial;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;8;11;7576,36;12191,59;14849,88;14914,64;18669,70;21120,11
100;Diretor Comercial;Pleno;SC;Prestac?a?o de Servic?os;2024;200;4;4;10325,82;13124,47;13546,39;14185,52;14607,44;15488,72
179;Editor;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;7;83;1945,40;2515,34;2997,72;2831,27;3334,37;5534,38
179;Editor;Pleno;SC;Prestac?a?o de Servic?os;2024;200;5;36;2515,34;2515,34;2844,26;2515,34;3189,68;4233,43
535;Estagiário Nível Superior;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;6;64;1408,01;1408,01;1539,21;1408,01;1689,61;1920,01
105;Executivo de Contas;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;12;65;2424,01;3581,58;3881,77;3885,14;4070,15;5346,15
105;Executivo de Contas;Pleno;SC;Prestac?a?o de Servic?os;2024;200;9;37;2688,01;3885,14;3950,94;4047,38;4048,31;4577,49
106;Gerente Administrativo;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;8;10;2519,21;3267,08;3858,98;3390,86;4159,70;6056,56
106;Gerente Administrativo;Pleno;SC;Prestac?a?o de Servic?os;2024;200;3;3;3260,42;3325,64;3347,38;3390,86;3390,86;3390,86
107;Gerente Comercial;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;9;11;5486,43;7197,71;8540,45;8762,93;10006,41;11246,46
107;Gerente Comercial;Pleno;SC;Prestac?a?o de Servic?os;2024;200;4;4;6852,52;7883,56;8242,60;8495,09;8854,13;9127,73
213;Gerente de Engenharia;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;3;8773,44;10580,19;11288,98;12386,95;12546,75;12706,56
878;Gerente de Manutenção;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;4;5112,03;7226,68;10098,05;10106,93;12978,31;15066,32
878;Gerente de Manutenção;Pleno;SC;Prestac?a?o de Servic?os;2024;200;3;4;5112,03;7226,68;10098,05;10106,93;12978,31;15066,32
112;Gerente de Marketing;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;3;7286,44;9898,41;13768,90;12510,38;17010,14;21509,89
311;Gerente de Operações;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;5;5;3175,70;4976,67;6930,83;5568,03;8276,20;12657,53
1183;Gerente Geral Telejornalismo;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;5;6;4379,02;5498,19;6741,81;5535,39;7936,84;10777,98
1183;Gerente Geral Telejornalismo;Pleno;SC;Prestac?a?o de Servic?os;2024;200;4;4;5489,31;5515,95;6323,47;5535,39;6342,91;8733,80
151;Motorista;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;13;1387,21;1469,60;1698,87;1586,24;1908,49;2237,77
1142;Operador de Câmera;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;8;85;2602,47;2602,47;3099,70;2989,82;3496,55;3904,71
1142;Operador de Câmera;Pleno;SC;Prestac?a?o de Servic?os;2024;200;7;64;2152,21;2602,47;3113,83;3308,21;3501,63;4077,72
1162;Operador de Controle Mestre;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;4;40;1864,59;1864,59;2464,44;2417,68;2838,02;3498,02
1184;Operador Midia Audiovisual;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;11;52;1940,11;2268,30;2560,03;2454,16;2945,55;3300,02
1184;Operador Midia Audiovisual;Júnior;SC;Prestac?a?o de Servic?os;2024;200;3;27;1821,02;1864,91;2126,34;2181,81;2330,73;2532,30
1184;Operador Midia Audiovisual;Pleno;SC;Prestac?a?o de Servic?os;2024;200;6;27;2454,16;2454,69;2942,33;2945,55;3232,53;3995,08
322;Produtor;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;11;34;2646,52;4240,19;4152,41;4402,57;4402,57;4982,94
322;Produtor;Pleno;SC;Prestac?a?o de Servic?os;2024;200;7;27;3814,29;4240,19;4334,27;4402,57;4402,57;4982,94
330;Redator;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;8;1862,60;3038,66;3036,78;3353,87;3397,70;3440,47
84;Redator Técnico;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;44;4402,57;4402,57;5257,89;4403,54;6633,52;7917,59
1143;Reporter;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;9;91;3520,02;4321,39;5371,10;4842,07;7132,19;7930,63
1143;Reporter;Júnior;SC;Prestac?a?o de Servic?os;2024;200;3;62;3702,12;4402,59;5819,40;4891,75;7132,19;14372,11
1143;Reporter;Pleno;SC;Prestac?a?o de Servic?os;2024;200;6;33;2891,04;4240,19;4862,72;4240,19;4240,19;8859,24
3;Secretária Executiva;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;3;3122,90;3765,14;4136,93;4407,38;4643,95;4880,52
118;Secretário(a);Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;3;1464,01;2150,57;2551,40;2837,14;3095,10;3353,07
474;Supervisor Administrativo;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;5;5;4089,62;4089,62;4198,93;4089,62;4089,62;4636,18
474;Supervisor Administrativo;Pleno;SC;Prestac?a?o de Servic?os;2024;200;5;5;4089,62;4089,62;4198,93;4089,62;4089,62;4636,18
463;Supervisor Comercial;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;3;3624,98;3927,65;4186,44;4230,32;4467,17;4704,03
463;Supervisor Comercial;Pleno;SC;Prestac?a?o de Servic?os;2024;200;3;3;3624,98;3927,65;4186,44;4230,32;4467,17;4704,03
882;Supervisor de Manutenção;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;4;7;3585,62;3813,62;4428,09;4599,38;4945,95;5292,51
882;Supervisor de Manutenção;Pleno;SC;Prestac?a?o de Servic?os;2024;200;4;7;3585,62;3813,62;4428,09;4599,38;4945,95;5292,51
591;Supervisor de Operações;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;6;9;3027,86;3776,66;4110,67;4371,86;4413,14;5185,21
591;Supervisor de Operações;Pleno;SC;Prestac?a?o de Servic?os;2024;200;4;6;3027,86;3564,98;3844,52;3818,90;4275,14;4493,89
1161;Supervisor Técnico;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;5;3505,94;4198,73;4464,36;4199,06;5178,99;5239,11
1161;Supervisor Técnico;Pleno;SC;Prestac?a?o de Servic?os;2024;200;3;5;3505,94;4198,73;4490,21;4199,06;5178,99;5368,31
454;Vendedor Externo;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;4;9;2211,70;3484,82;4120,16;4620,02;4620,02;4800,03
272;Vendedor Interno;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;6;1464,01;1656,76;1754,09;1656,76;1656,76;2433,51
203;Almoxarife;Indiferente;SC;Indu?stria;2024;200;11;17;2016,01;2403,85;2659,17;2514,30;3072,02;3312,02
203;Almoxarife;Júnior;SC;Indu?stria;2024;200;4;5;1920,01;2209,85;2304,50;2209,85;2514,30;2668,52
203;Almoxarife;Sênior;SC;Indu?stria;2024;200;3;3;2999,82;3082,95;3463,30;3166,07;3695,05;4224,02
13;Analista Administrativo;Indiferente;SC;Indu?stria;2024;200;3;3;3201,62;3280,82;3307,22;3360,02;3360,02;3360,02
19;Analista Comercial;Indiferente;SC;Indu?stria;2024;200;4;9;2880,02;2943,29;3377,53;3552,02;3702,76;3932,52
19;Analista Comercial;Júnior;SC;Indu?stria;2024;200;3;7;2880,02;2911,65;3265,00;3115,13;3552,02;3932,52
21;Analista Contábil;Indiferente;SC;Indu?stria;2024;200;3;3;4224,02;5376,03;6310,99;6528,03;7354,47;8180,90
25;Analista de Atendimento e Suporte;Indiferente;SC;Indu?stria;2024;200;3;4;3840,02;4233,58;6592,08;5857,20;8215,70;10813,88
367;Analista de Comércio Exterior;Indiferente;SC;Indu?stria;2024;200;3;4;3840,02;4560,02;4911,29;4908,03;5259,29;5989,10
136;Analista de Compras;Indiferente;SC;Indu?stria;2024;200;5;6;3148,82;3269,16;3910,17;3898,31;4522,10;4726,11
26;Orçamentista;Indiferente;SC;Indu?stria;2024;200;10;18;2112,01;3116,72;3846,52;3404,08;4647,00;6348,45
26;Orçamentista;Pleno;SC;Indu?stria;2024;200;4;6;2112,01;3272,90;3567,03;3562,58;3840,02;5056,16
26;Orçamentista;Sênior;SC;Indu?stria;2024;200;3;3;4706,91;5402,51;5717,82;6098,11;6223,28;6348,45
435;Analista de Dados;Indiferente;SC;Indu?stria;2024;200;3;3;3072,02;3360,02;4160,02;3648,02;4704,03;5760,03
28;Analista de Departamento Pessoal;Indiferente;SC;Indu?stria;2024;200;4;7;3360,02;3936,02;4326,61;4477,46;4773,15;5030,43
368;Analista de Faturamento;Indiferente;SC;Indu?stria;2024;200;4;4;3062,84;3429,72;3751,81;3864,98;4187,06;4214,42
42;Analista de Marketing;Indiferente;SC;Indu?stria;2024;200;4;5;2688,01;3840,02;4391,18;4035,78;4479,71;6912,40
306;Analista de Operações;Indiferente;SC;Indu?stria;2024;200;4;10;2631,83;2849,30;3507,79;3056,66;3388,79;6718,00
354;Analista de PCP;Indiferente;SC;Indu?stria;2024;200;4;6;3360,02;3558,02;3939,56;3891,28;4172,00;4782,28
354;Analista de PCP;Pleno;SC;Indu?stria;2024;200;3;3;2880,02;3264,02;3570,84;3648,02;3916,25;4184,49
17;Analista de Pesquisa e Desenvolvimento P&D;Indiferente;SC;Indu?stria;2024;200;4;7;2618,44;3192,39;3597,38;3636,26;3751,58;5039,06
48;Analista de Processos;Indiferente;SC;Indu?stria;2024;200;3;5;4424,14;4424,14;5791,81;6034,32;6718,00;7358,44
610;Analista de Produção;Indiferente;SC;Indu?stria;2024;200;4;18;2734,67;3424,24;3355,82;3424,24;3424,24;3426,40
610;Analista de Produção;Pleno;SC;Indu?stria;2024;200;3;3;2880,02;3153,21;3546,95;3426,40;3880,41;4334,42
628;Analista de Qualidade;Indiferente;SC;Indu?stria;2024;200;8;15;2688,01;3201,99;3453,45;3456,02;3686,78;4305,39
628;Analista de Qualidade;Júnior;SC;Indu?stria;2024;200;3;5;2425,47;2688,01;2885,40;2688,01;3312,76;3312,76
628;Analista de Qualidade;Pleno;SC;Indu?stria;2024;200;4;4;2640,01;2978,42;3171,22;3266,09;3458,90;3512,70
52;Analista de Recursos Humanos;Indiferente;SC;Indu?stria;2024;200;8;11;3552,02;3849,36;4284,19;4351,70;4573,86;5080,35
52;Analista de Recursos Humanos;Júnior;SC;Indu?stria;2024;200;3;3;3635,84;3737,93;3778,19;3840,02;3849,36;3858,70
52;Analista de Recursos Humanos;Pleno;SC;Indu?stria;2024;200;5;5;3552,02;4320,02;4311,89;4539,69;4539,69;4608,02
22;Analista de Sistemas;Indiferente;SC;Indu?stria;2024;200;3;5;4992,03;9946,21;9867,73;9946,21;11014,14;13440,07
16;Analista Financeiro;Indiferente;SC;Indu?stria;2024;200;5;7;3504,50;4032,07;4537,75;4377,62;4908,03;6001,95
276;Analista Fiscal;Indiferente;SC;Indu?stria;2024;200;4;8;3072,98;3373,46;3953,94;3822,26;4182,96;5612,21
276;Analista Fiscal;Júnior;SC;Indu?stria;2024;200;3;3;3072,98;3138,54;3358,93;3204,11;3501,91;3799,70
328;Arte Finalista;Indiferente;SC;Indu?stria;2024;200;7;15;2400,01;2616,01;2848,02;2688,01;3168,02;3528,02
328;Arte Finalista;Pleno;SC;Indu?stria;2024;200;3;4;2688,01;2688,01;2880,02;2736,01;2928,02;3360,02
328;Arte Finalista;Sênior;SC;Indu?stria;2024;200;3;4;3264,02;3462,02;3637,70;3528,02;3703,70;4230,74
59;Assistente Administrativo;Indiferente;SC;Indu?stria;2024;200;12;18;2091,54;2365,45;2718,63;2539,21;2945,51;3936,02
59;Assistente Administrativo;Júnior;SC;Indu?stria;2024;200;3;3;2091,54;2149,77;2169,19;2208,01;2208,01;2208,01
62;Assistente Comercial;Indiferente;SC;Indu?stria;2024;200;6;7;1817,29;2271,21;2236,31;2286,41;2304,01;2400,01
565;Assistente de Almoxarifado;Indiferente;SC;Indu?stria;2024;200;3;6;1920,01;2195,68;2727,16;2898,75;3062,84;3566,57
67;Assistente de Compras;Indiferente;SC;Indu?stria;2024;200;9;19;2304,01;2304,01;2605,41;2592,01;2822,42;3076,13
68;Assistente de Departamento Pessoal;Indiferente;SC;Indu?stria;2024;200;3;3;2112,01;2352,01;2458,41;2592,01;2631,61;2671,21
387;Assistente de Faturamento;Indiferente;SC;Indu?stria;2024;200;4;10;2112,01;2334,52;2439,41;2427,27;2574,01;2671,21
70;Assistente de Logística;Indiferente;SC;Indu?stria;2024;200;3;5;2784,01;2880,02;3197,85;3326,42;3370,00;3628,82
71;Assistente de Marketing;Indiferente;SC;Indu?stria;2024;200;3;3;2496,01;2615,34;2715,09;2734,67;2824,62;2914,58
388;Assistente de PCP;Indiferente;SC;Indu?stria;2024;200;3;7;2592,01;2944,82;3170,07;3225,62;3376,82;3729,62
594;Assistente de Pesquisa e Desenvolvimento P&D;Indiferente;SC;Indu?stria;2024;200;4;5;2112,01;2286,41;2333,23;2286,41;2400,01;2581,32
389;Assistente de Pós-vendas;Indiferente;SC;Indu?stria;2024;200;3;4;2928,43;2938,92;3443,40;3446,90;3951,38;3951,38
611;Assistente de Produção;Indiferente;SC;Indu?stria;2024;200;4;15;1766,41;1766,41;1965,71;1766,41;2208,01;2318,11
611;Assistente de Produção;Júnior;SC;Indu?stria;2024;200;3;10;1766,41;1766,41;1821,13;1766,41;1766,41;2112,01
629;Assistente de Qualidade;Indiferente;SC;Indu?stria;2024;200;5;32;2208,01;2734,67;3078,55;3193,58;3201,59;3858,70
77;Assistente de Recursos Humanos;Indiferente;SC;Indu?stria;2024;200;6;6;2286,41;2404,81;2551,07;2457,61;2618,41;3045,57
79;Assistente Financeiro;Indiferente;SC;Indu?stria;2024;200;5;6;2533,25;2758,62;2981,05;2970,44;3049,71;3648,02
117;Atendente de Recepção;Indiferente;SC;Indu?stria;2024;200;4;9;1833,61;2304,01;2359,61;2419,21;2520,01;2822,42
83;Auxiliar Administrativo;Indiferente;SC;Indu?stria;2024;200;11;20;1920,01;1947,85;2206,90;2268,42;2311,64;2656,41
1152;Auxiliar de Acabamento Gráfico;Indiferente;SC;Indu?stria;2024;200;8;47;1770,25;1770,25;1904,48;1826,23;2016,01;2326,64
392;Auxiliar de Almoxarifado;Indiferente;SC;Indu?stria;2024;200;5;37;1584,01;2304,01;2353,55;2304,01;2419,21;2822,42
392;Auxiliar de Almoxarifado;Júnior;SC;Indu?stria;2024;200;3;7;1584,01;2265,61;2256,01;2419,21;2419,21;2419,21
566;Auxiliar de Estoque;Indiferente;SC;Indu?stria;2024;200;3;7;2112,01;2400,01;2454,87;2400,01;2592,01;2688,01
1154;Auxiliar de Impressão;Indiferente;SC;Indu?stria;2024;200;4;12;2016,01;2016,01;2471,52;2400,01;2772,78;3226,19
1154;Auxiliar de Impressão;Pleno;SC;Indu?stria;2024;200;3;4;2400,01;2400,01;3075,18;2400,01;3075,18;5100,68
216;Auxiliar de Laboratório;Indiferente;SC;Indu?stria;2024;200;4;11;2112,01;2180,07;2226,88;2180,07;2251,64;2400,01
861;Auxiliar de Manutenção;Indiferente;SC;Indu?stria;2024;200;3;4;2112,01;2328,01;2445,62;2496,01;2613,62;2678,44
393;Auxiliar de Produção;Indiferente;SC;Indu?stria;2024;200;12;506;1536,01;2180,07;2220,71;2304,01;2304,01;3168,02
393;Auxiliar de Produção;Júnior;SC;Indu?stria;2024;200;6;34;1770,63;2016,01;2052,50;2016,01;2016,01;2419,21
393;Auxiliar de Produção;Pleno;SC;Indu?stria;2024;200;4;9;2208,01;2208,01;2403,43;2520,01;2520,01;2688,01
393;Auxiliar de Produção;Sênior;SC;Indu?stria;2024;200;3;6;2112,01;2467,81;2629,21;2679,61;2724,01;3168,02
91;Auxiliar de Serviços Gerais;Indiferente;SC;Indu?stria;2024;200;13;40;1770,25;2100,01;2214,19;2188,28;2334,52;2746,26
91;Auxiliar de Serviços Gerais;Júnior;SC;Indu?stria;2024;200;3;8;1920,01;1992,01;2042,41;2016,01;2016,01;2419,21
91;Auxiliar de Serviços Gerais;Pleno;SC;Indu?stria;2024;200;4;5;1824,01;2112,01;2174,41;2208,01;2208,01;2520,01
93;Comprador;Indiferente;SC;Indu?stria;2024;200;4;7;3407,06;3520,43;3894,07;3610,48;4200,02;4800,03
93;Comprador;Pleno;SC;Indu?stria;2024;200;3;4;2496,01;3331,87;3581,25;3610,48;3859,87;4608,02
93;Comprador;Sênior;SC;Indu?stria;2024;200;4;4;3792,02;4548,02;5049,40;5110,61;5611,99;6184,35
955;Conferente;Indiferente;SC;Indu?stria;2024;200;5;27;2415,11;2415,11;2790,40;2496,01;3239,00;3691,33
41;Coordenador Comercial;Indiferente;SC;Indu?stria;2024;200;4;5;7397,80;8210,57;8958,55;8983,61;9082,65;11118,13
137;Coordenador de Compras;Indiferente;SC;Indu?stria;2024;200;3;3;4800,03;6086,79;7257,88;7373,56;8486,81;9600,05
567;Coordenador de Logística;Indiferente;SC;Indu?stria;2024;200;3;3;3004,82;4778,43;5424,16;6552,04;6633,83;6715,63
863;Coordenador de Manutenção;Indiferente;SC;Indu?stria;2024;200;3;3;3840,02;3849,36;6224,80;3858,70;7417,20;10975,69
119;Coordenador de Processos;Indiferente;SC;Indu?stria;2024;200;3;3;10654,60;11567,33;11909,83;12480,07;12537,45;12594,83
396;Coordenador de Produção;Indiferente;SC;Indu?stria;2024;200;3;6;7923,47;8806,42;9748,08;9290,37;10632,84;12258,80
631;Coordenador de Qualidade;Indiferente;SC;Indu?stria;2024;200;3;3;4800,03;4809,73;5126,49;4819,43;5289,73;5760,03
122;Coordenador Financeiro;Indiferente;SC;Indu?stria;2024;200;5;5;4800,03;5472,03;6304,04;6641,03;6712,36;7894,78
249;Desenhista Projetista;Indiferente;SC;Indu?stria;2024;200;3;22;4772,54;6048,03;6738,59;7056,04;7684,89;8301,87
142;Designer Gráfico;Indiferente;SC;Indu?stria;2024;200;7;12;2688,01;2688,01;3183,37;2856,02;3425,93;4505,78
142;Designer Gráfico;Pleno;SC;Indu?stria;2024;200;5;10;2688,01;2688,01;3190,82;2688,01;3692,48;4505,78
142;Designer Gráfico;Sênior;SC;Indu?stria;2024;200;3;4;3024,02;4606,15;5059,55;5373,60;5826,99;6466,98
403;Diretor de Produção;Indiferente;SC;Indu?stria;2024;200;3;3;5280,03;7440,04;23019,53;9600,05;31889,29;54178,52
218;Eletricista;Indiferente;SC;Indu?stria;2024;200;6;48;2880,02;3827,48;4566,69;4817,99;5219,44;5573,97
218;Eletricista;Júnior;SC;Indu?stria;2024;200;3;7;2880,02;2880,02;3091,70;2880,02;3175,48;3770,89
218;Eletricista;Pleno;SC;Indu?stria;2024;200;4;12;3819,42;4377,25;4606,27;4931,96;4931,96;4931,96
218;Eletricista;Sênior;SC;Indu?stria;2024;200;4;18;4702,19;4981,75;5281,64;5573,97;5573,97;5573,97
820;Encarregado de Manutenção;Indiferente;SC;Indu?stria;2024;200;3;3;3360,02;4489,68;4881,13;5619,35;5641,69;5664,03
355;Encarregado de Produção;Indiferente;SC;Indu?stria;2024;200;8;22;4539,69;4702,19;5186,37;4841,79;5788,53;6637,75
355;Encarregado de Produção;Sênior;SC;Indu?stria;2024;200;3;5;3552,02;4800,03;5167,57;4800,03;6048,03;6637,75
406;Expedidor;Indiferente;SC;Indu?stria;2024;200;5;20;2112,01;2180,07;2693,07;2490,92;3268,15;3326,42
406;Expedidor;Júnior;SC;Indu?stria;2024;200;3;6;1824,01;1824,01;2008,45;1920,01;2035,97;2520,01
406;Expedidor;Pleno;SC;Indu?stria;2024;200;3;3;2112,01;2160,93;2417,38;2209,85;2570,06;2930,27
406;Expedidor;Sênior;SC;Indu?stria;2024;200;3;3;3326,42;3583,22;3726,42;3840,02;3926,42;4012,82
106;Gerente Administrativo;Indiferente;SC;Indu?stria;2024;200;5;5;4800,03;4800,03;7203,16;5760,03;9135,65;11520,06
107;Gerente Comercial;Indiferente;SC;Indu?stria;2024;200;3;3;4800,03;4800,03;5696,03;4800,03;6144,03;7488,04
109;Gerente de Compras;Indiferente;SC;Indu?stria;2024;200;3;3;5280,03;8564,88;13464,45;11849,74;17556,67;23263,59
613;Gerente de Produção;Indiferente;SC;Indu?stria;2024;200;6;6;5280,03;5690,21;6725,85;6336,03;7080,04;9600,05
113;Gerente de Recursos Humanos;Indiferente;SC;Indu?stria;2024;200;3;3;8521,01;11808,54;14170,45;15096,08;16995,17;18894,25
1155;Impressor;Indiferente;SC;Indu?stria;2024;200;17;63;3216,02;3552,02;4190,90;4052,12;4819,23;5568,03
1155;Impressor;Júnior;SC;Indu?stria;2024;200;3;7;2112,01;2448,01;3037,73;2544,01;3216,02;5280,03
1155;Impressor;Pleno;SC;Indu?stria;2024;200;5;19;2880,02;3360,02;3415,60;3360,02;3552,02;3840,02
1155;Impressor;Sênior;SC;Indu?stria;2024;200;5;17;3888,02;4320,02;4692,73;4800,03;5020,83;5568,03
797;Laboratorista Têxtil;Indiferente;SC;Indu?stria;2024;200;3;5;2734,67;2734,67;3459,76;3360,02;3430,38;5039,07
797;Laboratorista Têxtil;Pleno;SC;Indu?stria;2024;200;3;3;3360,02;3395,20;3943,15;3430,38;4234,72;5039,07
968;Líder de Expedição;Indiferente;SC;Indu?stria;2024;200;3;7;4573,12;4573,12;4845,10;4573,12;5002,94;5617,38
819;Mecânico de Manutenção de Máquinas;Indiferente;SC;Indu?stria;2024;200;6;58;3809,59;4479,71;5027,40;5204,89;5573,97;5587,65
819;Mecânico de Manutenção de Máquinas;Júnior;SC;Indu?stria;2024;200;4;14;3936,02;4102,58;4326,27;4479,71;4479,71;4479,71
819;Mecânico de Manutenção de Máquinas;Pleno;SC;Indu?stria;2024;200;5;35;4416,02;4765,03;5270,70;5573,97;5573,97;5573,97
819;Mecânico de Manutenção de Máquinas;Sênior;SC;Indu?stria;2024;200;4;6;5040,03;5126,14;5476,23;5393,21;5541,23;6403,23
151;Motorista;Indiferente;SC;Indu?stria;2024;200;8;11;2304,01;2394,04;2618,60;2640,21;2738,99;3343,34
958;Motorista de Caminhão;Indiferente;SC;Indu?stria;2024;200;4;7;2688,01;3016,93;3217,97;3306,26;3424,82;3648,02
1157;Operador de Acabamento Automatizado;Indiferente;SC;Indu?stria;2024;200;3;15;2016,01;2616,01;3452,82;3456,02;4212,98;4843,23
1151;Operador de Acabamento Gráfico;Indiferente;SC;Indu?stria;2024;200;8;41;1814,41;2016,01;2452,41;2419,21;2688,01;3552,02
1151;Operador de Acabamento Gráfico;Pleno;SC;Indu?stria;2024;200;3;10;2400,01;2400,01;2495,05;2424,01;2448,01;2803,22
1151;Operador de Acabamento Gráfico;Sênior;SC;Indu?stria;2024;200;4;12;2496,01;2640,01;2908,02;2688,01;3408,02;3552,02
1156;Operador de Acabamento Manual;Indiferente;SC;Indu?stria;2024;200;5;34;1817,36;2112,01;2282,58;2316,32;2316,32;2741,77
1158;Operador de Corte e Vinco Automático;Indiferente;SC;Indu?stria;2024;200;7;11;2880,02;3240,02;3677,26;3408,02;4253,59;4499,74
1158;Operador de Corte e Vinco Automático;Pleno;SC;Indu?stria;2024;200;4;4;2400,01;2760,01;2964,02;3048,02;3252,02;3360,02
868;Operador de Empilhadeira;Indiferente;SC;Indu?stria;2024;200;6;63;2491,24;2690,03;3167,75;3225,62;3635,84;3821,50
614;Operador de Máquina;Indiferente;SC;Indu?stria;2024;200;7;385;2397,79;2923,22;3447,42;3450,35;3939,50;4702,20
614;Operador de Máquina;Pleno;SC;Indu?stria;2024;200;4;74;3326,42;3362,42;3782,23;3939,50;3939,50;4376,66
1153;Operador de Pré-Impressão;Indiferente;SC;Indu?stria;2024;200;4;8;2188,81;2364,01;2781,61;2496,01;3402,02;3528,02
1111;Operador Maquina de Corte;Indiferente;SC;Indu?stria;2024;200;4;11;2400,01;2592,68;2819,30;2631,74;2631,74;3927,93
116;Porteiro;Indiferente;SC;Indu?stria;2024;200;4;7;2112,01;2356,51;2484,00;2409,00;2643,29;2867,37
3;Secretária Executiva;Indiferente;SC;Indu?stria;2024;200;3;3;2424,01;3372,88;5768,61;4321,75;7440,90;10560,06
463;Supervisor Comercial;Indiferente;SC;Indu?stria;2024;200;3;5;5280,03;5949,68;6300,57;6675,39;6720,04;6877,71
236;Supervisor de Almoxarifado;Indiferente;SC;Indu?stria;2024;200;4;5;4045,52;4450,08;4655,50;4560,66;4800,03;5421,20
497;Supervisor de Compras;Indiferente;SC;Indu?stria;2024;200;3;4;3840,02;4969,80;6982,63;7005,22;9018,05;10080,05
